"id","time","latitude","longitude"
"4",2.519,51.40697565,-2.66317887
"4",2.539,51.40697645,-2.66317851
"4",2.559,51.40697723,-2.66317801
"4",2.579,51.40697797,-2.66317763
"4",2.599,51.40697872,-2.6631774
"4",2.619,51.40697949,-2.66317715
"4",2.639,51.40698028,-2.66317668
"4",2.66,51.40698106,-2.6631761
"4",2.68,51.40698178,-2.66317566
"4",2.7,51.4069825,-2.66317527
"4",2.72,51.4069833,-2.66317472
"4",2.74,51.40698414,-2.66317402
"4",2.759,51.40698493,-2.66317338
"4",2.779,51.40698563,-2.66317291
"4",2.799,51.4069863,-2.66317255
"4",2.819,51.40698699,-2.6631722
"4",2.839,51.40698771,-2.66317165
"4",2.86,51.40698849,-2.66317082
"4",2.88,51.40698928,-2.66316995
"4",2.9,51.40699001,-2.66316921
"4",2.92,51.40699063,-2.66316868
"4",2.94,51.40699118,-2.66316824
"4",2.96,51.40699174,-2.66316774
"4",2.98,51.40699236,-2.66316718
"4",3,51.40699295,-2.66316669
"4",3.019,51.40699348,-2.66316622
"4",3.039,51.40699396,-2.66316572
"4",3.059,51.40699439,-2.66316518
"4",3.079,51.40699482,-2.66316455
"4",3.099,51.40699526,-2.66316384
"4",3.119,51.40699564,-2.66316323
"4",3.139,51.406996,-2.66316269
"4",3.16,51.4069964,-2.66316196
"4",3.18,51.40699691,-2.66316091
"4",3.2,51.40699747,-2.66315973
"4",3.22,51.40699801,-2.66315861
"4",3.24,51.40699851,-2.66315755
"4",3.259,51.40699902,-2.66315646
"4",3.279,51.40699953,-2.66315532
"4",3.299,51.407,-2.66315425
"4",3.319,51.40700046,-2.66315319
"4",3.339,51.40700099,-2.66315197
"4",3.36,51.40700158,-2.66315076
"4",3.38,51.40700215,-2.66314975
"4",3.4,51.40700269,-2.66314879
"4",3.42,51.4070032,-2.66314777
"4",3.44,51.40700375,-2.66314662
"4",3.46,51.40700436,-2.66314531
"4",3.48,51.40700494,-2.66314417
"4",3.5,51.40700545,-2.66314316
"4",3.519,51.40700591,-2.66314215
"4",3.539,51.40700641,-2.66314103
"4",3.559,51.40700694,-2.66313993
"4",3.579,51.40700747,-2.66313888
"4",3.599,51.40700798,-2.66313793
"4",3.619,51.4070085,-2.66313701
"4",3.639,51.40700897,-2.66313612
"4",3.66,51.40700945,-2.66313506
"4",3.68,51.40700998,-2.66313381
"4",3.7,51.40701048,-2.6631327
"4",3.72,51.40701093,-2.66313176
"4",3.74,51.40701132,-2.66313096
"4",3.759,51.40701173,-2.66313
"4",3.779,51.40701219,-2.66312886
"4",3.799,51.40701267,-2.6631277
"4",3.819,51.40701316,-2.66312684
"4",3.839,51.40701369,-2.66312602
"4",3.86,51.40701424,-2.66312505
"4",3.88,51.40701475,-2.66312402
"4",3.9,51.4070153,-2.66312285
"4",3.92,51.40701589,-2.6631215
"4",3.94,51.40701643,-2.66312031
"4",3.96,51.40701689,-2.66311945
"4",3.98,51.40701734,-2.66311875
"4",4,51.40701784,-2.66311794
"4",4.019,51.40701827,-2.66311722
"4",4.039,51.40701863,-2.66311655
"4",4.059,51.40701916,-2.66311554
"4",4.079,51.40701982,-2.66311415
"4",4.099,51.40702041,-2.66311278
"4",4.119,51.40702091,-2.66311165
"4",4.139,51.40702142,-2.66311072
"4",4.16,51.40702196,-2.66310986
"4",4.18,51.40702249,-2.66310902
"4",4.2,51.40702298,-2.6631081
"4",4.22,51.4070235,-2.66310702
"4",4.24,51.4070241,-2.66310566
"4",4.259,51.40702483,-2.66310404
"4",4.279,51.40702574,-2.66310227
"4",4.299,51.40702664,-2.66310064
"4",4.319,51.40702732,-2.6630995
"4",4.339,51.40702776,-2.66309883
"4",4.36,51.4070282,-2.66309818
"4",4.38,51.40702862,-2.66309742
"4",4.4,51.40702921,-2.66309624
"4",4.42,51.40702998,-2.66309458
"4",4.44,51.40703067,-2.6630932
"4",4.46,51.40703118,-2.66309255
"4",4.48,51.40703148,-2.66309266
"4",4.5,51.40703175,-2.66309294
"4",4.519,51.40703202,-2.66309305
"4",4.539,51.40703231,-2.66309298
"4",4.559,51.40703275,-2.66309286
"4",4.579,51.40703323,-2.66309288
"4",4.599,51.4070338,-2.66309259
"4",4.619,51.40703442,-2.66309196
"4",4.639,51.40703494,-2.66309155
"4",4.66,51.40703544,-2.66309126
"4",4.68,51.40703614,-2.66309072
"4",4.7,51.40703673,-2.66309029
"4",4.72,51.40703712,-2.66309006
"5",0,51.40696466,-2.66302276
"5",0.019,51.40696463,-2.66302313
"5",0.039,51.40696481,-2.66302317
"5",0.059,51.4069652,-2.6630232
"5",0.079,51.40696576,-2.66302318
"5",0.099,51.40696634,-2.66302343
"5",0.119,51.40696691,-2.66302361
"5",0.139,51.4069675,-2.66302368
"5",0.16,51.40696806,-2.66302388
"5",0.18,51.40696857,-2.66302457
"5",0.2,51.40696904,-2.66302576
"5",0.22,51.40696952,-2.66302659
"5",0.24,51.40697007,-2.66302715
"5",0.259,51.40697065,-2.66302768
"5",0.279,51.40697117,-2.66302809
"5",0.299,51.4069716,-2.66302862
"5",0.319,51.4069721,-2.66302953
"5",0.339,51.4069726,-2.66303053
"5",0.36,51.40697306,-2.66303132
"5",0.38,51.40697348,-2.66303211
"5",0.4,51.40697396,-2.663033
"5",0.42,51.40697449,-2.66303427
"5",0.44,51.40697499,-2.66303567
"5",0.46,51.40697547,-2.66303645
"5",0.48,51.406976,-2.66303672
"5",0.5,51.40697642,-2.663038
"5",0.519,51.40697679,-2.66303974
"5",0.539,51.4069772,-2.66304095
"5",0.559,51.40697775,-2.66304094
"5",0.579,51.40697839,-2.66304066
"5",0.599,51.40697889,-2.66304124
"5",0.619,51.40697926,-2.66304261
"5",0.639,51.40697958,-2.66304414
"5",0.66,51.40697991,-2.66304512
"5",0.68,51.40698027,-2.66304603
"5",0.7,51.40698064,-2.6630474
"5",0.72,51.40698102,-2.66304891
"5",0.74,51.40698151,-2.66304983
"5",0.759,51.40698207,-2.66305009
"5",0.779,51.40698256,-2.66305033
"5",0.799,51.40698303,-2.66305061
"5",0.819,51.40698348,-2.66305111
"5",0.839,51.40698389,-2.66305206
"5",0.86,51.40698427,-2.66305313
"5",0.88,51.40698469,-2.66305386
"5",0.9,51.40698518,-2.66305421
"5",0.92,51.40698567,-2.66305479
"5",0.94,51.40698611,-2.66305549
"5",0.96,51.40698652,-2.66305601
"5",0.98,51.40698691,-2.66305655
"5",1,51.40698736,-2.66305737
"5",1.019,51.40698785,-2.6630581
"5",1.039,51.40698832,-2.66305857
"5",1.059,51.40698869,-2.66305955
"5",1.079,51.406989,-2.66306082
"5",1.099,51.40698941,-2.6630617
"5",1.119,51.40698995,-2.66306212
"5",1.139,51.40699044,-2.66306281
"5",1.16,51.40699079,-2.66306378
"5",1.18,51.40699114,-2.66306462
"5",1.2,51.40699162,-2.66306508
"5",1.22,51.40699215,-2.66306548
"5",1.24,51.40699269,-2.66306625
"5",1.259,51.40699319,-2.66306713
"5",1.279,51.40699372,-2.6630677
"5",1.299,51.40699426,-2.66306824
"5",1.319,51.40699473,-2.66306909
"5",1.339,51.40699516,-2.66307015
"5",1.36,51.40699557,-2.6630712
"5",1.38,51.40699596,-2.6630722
"5",1.4,51.40699634,-2.66307336
"5",1.42,51.40699681,-2.66307428
"5",1.44,51.4069974,-2.66307468
"5",1.46,51.40699798,-2.66307509
"5",1.48,51.40699851,-2.66307568
"5",1.5,51.40699898,-2.6630766
"5",1.519,51.40699941,-2.66307765
"5",1.539,51.40699982,-2.66307859
"5",1.559,51.4070003,-2.66307934
"5",1.579,51.40700079,-2.66308021
"5",1.599,51.4070013,-2.66308117
"5",1.619,51.40700173,-2.66308223
"5",1.639,51.40700209,-2.66308344
"5",1.66,51.40700253,-2.66308428
"5",1.68,51.40700299,-2.66308501
"5",1.7,51.4070034,-2.66308603
"5",1.72,51.40700383,-2.66308715
"5",1.74,51.40700433,-2.66308814
"5",1.759,51.40700483,-2.66308907
"5",1.779,51.40700528,-2.66309016
"5",1.799,51.4070057,-2.66309132
"5",1.819,51.40700604,-2.66309271
"5",1.839,51.40700635,-2.66309419
"5",1.86,51.40700663,-2.66309569
"5",1.88,51.40700696,-2.66309713
"5",1.9,51.40700733,-2.66309836
"5",1.92,51.40700771,-2.66309944
"5",1.94,51.40700803,-2.66310045
"5",1.96,51.40700839,-2.66310148
"5",1.98,51.40700879,-2.6631027
"5",2,51.40700905,-2.66310432
"5",2.019,51.4070091,-2.66310629
"5",2.039,51.4070092,-2.66310806
"5",2.059,51.40700952,-2.66310921
"5",2.079,51.40700993,-2.66311
"5",2.099,51.40701021,-2.66311099
"5",2.119,51.4070103,-2.66311234
"5",2.139,51.40701035,-2.66311371
"5",2.16,51.40701054,-2.66311488
"5",2.18,51.40701076,-2.66311583
"5",2.2,51.40701089,-2.6631169
"5",2.22,51.40701099,-2.66311794
"5",2.24,51.40701106,-2.66311897
"5",2.259,51.40701106,-2.66312009
"5",2.279,51.40701094,-2.6631213
"5",2.299,51.40701076,-2.66312248
"5",2.319,51.4070105,-2.66312382
"5",2.339,51.40701024,-2.66312516
"5",2.36,51.40701,-2.66312631
"5",2.38,51.40700966,-2.6631275
"5",2.4,51.40700918,-2.66312893
"5",2.42,51.4070087,-2.66313035
"5",2.44,51.40700822,-2.6631316
"5",2.46,51.40700766,-2.66313296
"5",2.48,51.40700697,-2.66313455
"5",2.5,51.40700624,-2.66313623
"5",2.519,51.40700562,-2.6631376
"5",2.539,51.40700505,-2.6631388
"5",2.559,51.40700443,-2.66313999
"5",2.579,51.40700371,-2.66314124
"5",2.599,51.40700298,-2.66314256
"5",2.619,51.4070023,-2.66314377
"5",2.639,51.40700162,-2.66314495
"5",2.66,51.40700092,-2.66314606
"5",2.68,51.4070002,-2.66314726
"5",2.7,51.4069995,-2.66314841
"5",2.72,51.4069988,-2.66314944
"5",2.74,51.40699812,-2.66315037
"5",2.759,51.40699745,-2.66315129
"5",2.779,51.40699678,-2.66315231
"5",2.799,51.40699618,-2.66315316
"5",2.819,51.4069957,-2.66315366
"5",2.839,51.40699528,-2.66315396
"5",2.86,51.4069948,-2.66315434
"5",2.88,51.40699427,-2.66315484
"5",2.9,51.40699376,-2.66315525
"5",2.92,51.40699331,-2.66315555
"5",2.94,51.40699284,-2.66315594
"5",2.96,51.40699231,-2.6631564
"5",2.98,51.40699176,-2.66315692
"5",3,51.40699124,-2.66315745
"5",3.019,51.40699073,-2.66315794
"5",3.039,51.40699023,-2.66315831
"5",3.059,51.40698975,-2.66315868
"5",3.079,51.40698928,-2.66315907
"5",3.099,51.40698877,-2.6631596
"5",3.119,51.40698826,-2.66316019
"5",3.139,51.40698772,-2.6631607
"5",3.16,51.40698716,-2.66316106
"5",3.18,51.40698663,-2.66316136
"5",3.2,51.40698612,-2.66316168
"5",3.22,51.40698559,-2.66316218
"5",3.24,51.40698501,-2.66316299
"5",3.259,51.40698438,-2.663164
"5",3.279,51.40698374,-2.6631649
"5",3.299,51.40698309,-2.66316577
"5",3.319,51.40698245,-2.66316653
"5",3.339,51.40698186,-2.66316714
"5",3.36,51.40698126,-2.66316765
"5",3.38,51.4069807,-2.66316801
"5",3.4,51.40698019,-2.66316827
"5",3.42,51.40697969,-2.66316852
"5",3.44,51.40697918,-2.66316883
"5",3.46,51.40697864,-2.66316925
"5",3.48,51.4069781,-2.66316969
"5",3.5,51.40697759,-2.66317002
"5",3.519,51.40697707,-2.66317029
"5",3.539,51.40697654,-2.66317045
"5",3.559,51.40697604,-2.66317057
"5",3.579,51.40697553,-2.66317084
"5",3.599,51.40697497,-2.66317123
"5",3.619,51.40697437,-2.66317149
"5",3.639,51.40697378,-2.66317153
"5",3.66,51.40697321,-2.66317155
"5",3.68,51.40697264,-2.66317168
"5",3.7,51.4069721,-2.66317179
"5",3.72,51.40697156,-2.66317182
"5",3.74,51.406971,-2.66317195
"5",3.759,51.40697038,-2.66317221
"5",3.779,51.40696974,-2.66317248
"5",3.799,51.40696908,-2.66317273
"5",3.819,51.40696845,-2.66317301
"5",3.839,51.40696787,-2.66317327
"5",3.86,51.40696729,-2.66317346
"5",3.88,51.4069667,-2.66317353
"5",3.9,51.40696612,-2.66317371
"5",3.92,51.4069655,-2.66317414
"5",3.94,51.40696483,-2.6631746
"5",3.96,51.40696419,-2.66317479
"5",3.98,51.40696357,-2.66317488
"5",4,51.40696291,-2.66317505
"5",4.019,51.40696222,-2.66317522
"5",4.039,51.40696157,-2.66317535
"5",4.059,51.40696092,-2.66317548
"5",4.079,51.40696027,-2.66317568
"5",4.099,51.4069596,-2.66317591
"5",4.119,51.40695897,-2.66317594
"5",4.139,51.40695834,-2.66317576
"5",4.16,51.40695774,-2.66317566
"5",4.18,51.40695711,-2.66317568
"5",4.2,51.40695645,-2.66317564
"5",4.22,51.40695579,-2.66317542
"5",4.24,51.40695515,-2.66317525
"5",4.259,51.40695454,-2.66317531
"5",4.279,51.40695393,-2.6631753
"5",4.299,51.40695333,-2.66317507
"5",4.319,51.40695272,-2.66317476
"5",4.339,51.40695212,-2.66317457
"5",4.36,51.40695151,-2.66317449
"5",4.38,51.40695088,-2.66317433
"5",4.4,51.40695029,-2.66317407
"5",4.42,51.40694973,-2.6631738
"5",4.44,51.40694918,-2.66317356
"5",4.46,51.4069486,-2.66317342
"5",4.48,51.406948,-2.66317323
"5",4.5,51.40694742,-2.66317283
"5",4.519,51.40694689,-2.66317238
"5",4.539,51.40694637,-2.6631719
"5",4.559,51.40694581,-2.66317135
"5",4.579,51.40694525,-2.6631708
"5",4.599,51.40694475,-2.6631703
"5",4.619,51.40694433,-2.66316981
